_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,label,languagecomment:confidence,articletitle,text,bodylen,insdt,languagecomment_gold,link,serial,words
1222298078,FALSE,finalized,3,4/29/2017 20:13:39,1,0.6718,"مقتل عشرات الجنود بهجمات ""ولاية سيناء""","یا قطر انشاالله سنریک فی جهنم التی خلقتها فی المنطقه

یا شیخ تمیم اسئل عن زوجک فانها کانت تحت قبیضی لیله امس ! این غیرتک؟",121,25:00.5,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/74f904a8-1b9d-44e7-b66c-3ce6db570aa2,40154,24
1222289272,FALSE,finalized,3,4/28/2017 19:17:31,1,0.3375,هنود يقودون شركات التقنية العالمية,و عندنا في الكويت يعاملون مثل ال (...).,39,17:01.4,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/75c99857-a703-4542-b060-89a59a360bad,22308,8
1222290237,FALSE,finalized,3,4/28/2017 20:56:16,1,0.6577,إيهود باراك: تراجعنا ثلاث مرات عن ضرب إيران,شوف حد ين*** أنت و إيران.,25,49:58.6,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/764c6978-3614-47ef-8a01-c103b6094158,24248,6
1222309034,FALSE,finalized,3,05/02/2017 14:23,1,0.6554,مجندات بلا خبرة يواجهن ثوار سوريا,اذا سقطوا في يد تنظيم الدولة فماذا سيكون جزاءهن؟ الاعدام نك.ا حتى الموت. هذا ان دل على شيئ فهو يدل عن ضعف و انهيار نظام المجرم بشار رغم استنجاده بمقاتلين من حزب اللات و أفغان و الدعم ايراني روسي,194,32:33.2,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/769eb851-8b1c-4e8a-bfb9-96e76d223684,62458,39
1222297060,FALSE,finalized,3,4/29/2017 17:33:00,1,1,هجوم لتنظيم الدولة قرب سامراء,اكل خره يا كلب باقية وتتمدد يا عدو الله,39,33:20.1,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/770245b7-a803-4e86-92b3-c7706c0d57e1,38108,9
1222296963,FALSE,finalized,3,4/29/2017 17:20:32,1,0.6539,هجوم لتنظيم الدولة قرب سامراء,علاج الكرد في امريكا هو الفود ستامب يا شحاذين يا قرباط,54,42:30.0,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/770245b7-a803-4e86-92b3-c7706c0d57e1,37932,11
1222300883,FALSE,finalized,3,4/30/2017 09:39:21,1,0.6667,المغردون منقسمون.. هل ندعو للسيسي أم عليه؟,واضح ان الحته الطريه مكنتش مستغطيه كويس يا شيخ يا شاخخ، اللهم اهلك السيسى العميل الانقلابي هو ومن سانده او عاونه او رضى عن ظلمه او ألّف قصص لمحاباته وتملقه!,156,33:42.1,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/79065106-11e2-4e8a-b950-f39b89ad3c07,45631,30
1222282402,FALSE,finalized,3,4/28/2017 11:22:21,1,0.6825,"""لا تقبرونا"".. براءة يمنية تجابه القتل","العن على الشرف كل عربي لقيط خليجي .هم السبب في دمار المنطقة وانت يا لقيط قطرائيل ,اخر من تتكلم عن طفولة يا جربوع خليجي",118,37:52.3,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/79213f9a-6b94-4aaf-a2a3-6a2658b7c829,8029,24
1222301572,FALSE,finalized,3,4/30/2017 11:07:04,1,0.6639,السيسي بعيون المغردين.. قاتل أم بطل؟,وراي الست موزة والعرص تميم ايه,30,36:25.0,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/79a8c114-931e-49dc-a65c-3021a3f20ea9,46912,6
1222301569,FALSE,finalized,3,4/30/2017 11:07:34,1,1,السيسي بعيون المغردين.. قاتل أم بطل؟,"السيسي بعيون المغردين.. قاتل أم بطل؟ 
بصراحة مخنث...",52,49:32.8,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/79a8c114-931e-49dc-a65c-3021a3f20ea9,46909,8
1222306864,FALSE,finalized,3,05/01/2017 18:19,1,0.3414,احترس.. جوالك قد يقودك إلى السجن بمصر,الدول الساقطة المحتلة المستعمرة هى هذه,38,16:19.3,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/7bdb816a-8918-4f18-b455-e7c5168a33bb,57657,6
1222293575,FALSE,finalized,3,4/29/2017 08:58:39,1,1,غارات للتحالف بأبين والمقاومة تتقدم بتعز وعدن,فين تعليقاتي يالقحبه ويا اولاد القحبه,37,06:23.4,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/7c16221d-2f58-414c-8af9-de03391146f3,31059,6
1222309302,FALSE,finalized,3,05/02/2017 17:20,1,1,روحاني: قوات إيران تنتهج الردع الفعال وإرساء السلام,كس امهاتكم لماذا لا تنشروا تعليق,32,33:16.6,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/7c67151a-2496-4a1c-80a9-20091e5f3554,62998,6
1222297731,FALSE,finalized,3,4/29/2017 19:44:21,1,1,إعلان الطوارئ في تونس,على خطى العرص سائر,18,35:39.8,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/7d40266c-bd8a-4979-9f8b-362c43392a74,39475,4
1222295555,FALSE,finalized,3,4/29/2017 14:23:46,1,0.6736,قتلى للجيش والحشد بكمين لتنظيم الدولة بالأنبار,لك دكلو خره اكلو خرة كافي عاد خلصتو اعماركم باكل الخره,54,37:25.1,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/7d9dd776-06fb-448e-940d-9873c8cec7c1,35023,11
1222309267,FALSE,finalized,3,05/02/2017 15:35,1,1,الحوثيون يغلقون منافذ عدن وغارات على صنعاء ومأرب,خدوج ياقحبه روحي ربي عيالك روحي شوفي زوجك وبيتك مصرين تستفزومي بالاشكال الوسخه هذي قحاب فرنسا احترموا مشاعري,108,32:37.7,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/7e157f6b-0eb9-4aa7-85f5-abfa5b6dde55,62948,18
1222286969,FALSE,finalized,3,4/28/2017 15:55:57,1,0.6604,أهتيساري: الغرب تجاهل عرضا روسيا يتضمن خروج الأسد,الخالق الناطق من الكلب ابوه و لاد النجسه العلويه ام كس مهلبيه و لبوه على الطبليه,80,37:04.7,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/7ebe618e-9dea-4800-94fc-a5854434ed60,17315,16
1222288547,FALSE,finalized,3,4/28/2017 18:47:22,1,0.6613,غارات عنيفة على الحوثيين وتعزيزات للتحالف,حتى لوتفخخ مؤخرتك لن تهز متنك في صنعا اليمن ولاغيرك من الرجعيه الجبناء,70,54:31.7,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/7efc8e8c-5607-4669-b63f-2c7be1d34fd6,20659,13
1222288980,FALSE,finalized,3,4/28/2017 18:46:27,1,0.6627,أردوغان: أوروبا جعلت المتوسط مقبرة للاجئين,ابن الشارع،، روح بول و نام,26,23:51.6,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/7f4892a1-8b6a-4fd2-ad57-b12c3f242f3b,21668,6
1222298454,FALSE,finalized,3,4/29/2017 21:56:49,1,0.6896,السيسي يتوعد بتنفيذ أحكام الإعدام والمؤبد,الجزيره زباله وموزه شرموطه وتميم خول وكس امهم شراميط كلهم,57,02:41.0,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/80fb4c97-954c-472c-b41d-41bb89671dc8,40838,10
1222288428,FALSE,finalized,3,4/28/2017 17:49:22,1,0.6587,خليجيون يفندون الانتقادات بشأن اللاجئين,"أحا يلا
600الف عفريت يفشخوك
جايب منين الرقم ده؟!
دا انتو منعتو الرجاله السوريين اللى شغالين عندكو يعملو استقدام لعائلاتهم",121,14:51.7,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/82d4ced8-251d-43c3-a383-f7df778527d6,20395,17
1222293778,FALSE,finalized,3,4/29/2017 09:34:08,1,1,فصائل معارضة تهدد بقصف دمشق ثأرا للزبداني,الله يوفقكم ... توكلوا على لله ... أمحوا هذا النصري المجرم ابن المجرم ابن الداعرة وسارقة سوريا الاولى,101,16:38.5,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/85564c35-50be-43cc-8314-2ef0c94fab91,31507,18
1222297510,FALSE,finalized,3,4/29/2017 19:10:43,1,0.345,طائرات التحالف تقصف صنعاء وتعز,هذا شهر الصيام يا إيران ياسعودية إن كنتوا تأمنوا بالله وبرسوله عليه الصلاة والسلام فلتكفوا قنابلكم وصواريخكم عن عباد الله الأبرياء. ألا لعنة الله على الظالمين,158,43:47.0,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/8567010e-e6f2-49c1-9869-c082c8817bce,39033,26
1222278838,FALSE,finalized,3,4/27/2017 15:40:18,1,0.655,تنظيم الدولة: سندك واشنطن ونفتح روما,"لعنة الله عليكم ايها الطواغيت القتلة
لقد شوهتم دين محمد صلى الله عليه واله وسلم، لا يمكن اصلاح ما افسده هؤلاء الشياطين.",119,37:57.1,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/859e1390-3e62-4a1d-9728-9a8db7ae0e45,1005,21
1222278829,FALSE,finalized,3,4/27/2017 15:39:52,1,0.6656,تنظيم الدولة: سندك واشنطن ونفتح روما,من نيجيريا.. هؤلاء مجموعة من الشراميط الملعونين القذرة النتنة عليهم من الله ما يستحقون,86,39:46.4,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/859e1390-3e62-4a1d-9728-9a8db7ae0e45,988,14
1222278771,FALSE,finalized,3,4/27/2017 15:34:27,1,0.6687,تنظيم الدولة: سندك واشنطن ونفتح روما,الدولة اﻻسﻻمية صناعة غربية أوجدها الغرب لتخليص العرب من العمالة والدنس والرجس النجس الخبث أكل حقوق الناس بالباطل الربا والشرمطة,127,28:35.7,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/859e1390-3e62-4a1d-9728-9a8db7ae0e45,821,20
1222297295,FALSE,finalized,3,4/29/2017 18:41:40,1,1,"""إرهاب"" الإعلام بمصر.. غوبلز يعود من جديد",كل إلي بشتغلوا في الجزيرة متناكين وشراميط وأوساخ بياكلوا من شخة حمد سلالة الشراميط .. كسمكو كلكم,96,46:26.1,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/86527445-a9c8-4b2d-a3fd-8327f6eb0287,38609,17
1222297119,FALSE,finalized,3,4/29/2017 17:42:18,1,0.6505,المقاومة تعلن تطور قدراتها في ذكرى حرب غزة,وقريبا سيطبعون علي مؤخرتك ...القسام. جهز نفسك.,46,30:23.7,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/8665106e-67c0-4238-8249-db93b4096f4e,38250,7
1222284066,FALSE,finalized,3,4/28/2017 12:42:21,1,0.6766,المعارضة تصد هجوما عنيفا للنظام بريف حماة,التعليقات المنشورة يتم تحقيق من قبل الخنازير الخليج في بيت القحبة الموزة  ومن ثم يتم نشرها في الجزيرة ليطابق افكار التافهين ولقطاء البشرية في لشبه الجزيرة الخنزيرة,163,54:58.5,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/86b529b2-88ba-44a5-85df-1508f2de5a60,11239,27
1222294070,FALSE,finalized,3,4/29/2017 09:58:21,1,0.6588,معارك بالأنبار وتفجير ثكنة للجيش بالفلوجة,باقية وتتمدد يا مشقوق إنك تعيش في عالم الأحلام,46,20:47.6,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/86fb2188-97d0-4c98-9f16-17c641e344cf,32039,9
1222292721,FALSE,finalized,3,4/29/2017 04:35:15,1,1,قناة السويس.. محور مرسي وتفريعة السيسي,كس ام ثقافة مرسي دة مكنش غارف يكلم كلمتين علي بعض,49,22:22.0,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/8858c977-ca63-4cce-a310-2bee2ffeb17a,29384,11
1222292664,FALSE,finalized,3,4/29/2017 04:25:55,1,1,قناة السويس.. محور مرسي وتفريعة السيسي,كس امك منك له,13,59:39.6,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/8858c977-ca63-4cce-a310-2bee2ffeb17a,29298,4
1222296341,FALSE,finalized,3,4/29/2017 15:14:59,1,1,تنظيم الدولة يتصدى للجيش والحشد بجبهات الأنبار,المرحلة الثانية من السب: عير بطيز أبو بكر وآخر بطير عمر بن الخطاب وثالث بطيز عثمان بن عفان.. وسوف تأتيكم المحلة الثالثة إن لم تنشروا الآراء الأخرى.. يا أولاد القحبة.,165,55:22.3,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/88e01719-17a9-4b9f-a1e2-ca08b0802286,36640,30
1222296337,FALSE,finalized,3,4/29/2017 15:14:59,1,0.6527,تنظيم الدولة يتصدى للجيش والحشد بجبهات الأنبار,المرحلة الثالثة من السب سوف يشمل أمكم عائشة.. أنا أنتظر يا أولاد العاهرة,72,16:12.5,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/88e01719-17a9-4b9f-a1e2-ca08b0802286,36635,13
1222296333,FALSE,finalized,3,4/29/2017 15:17:06,1,1,تنظيم الدولة يتصدى للجيش والحشد بجبهات الأنبار,سوف تنطلق المرحلة الثالثة.. وهذا ما أردتموه.. يا أولاد العاهرة,62,23:37.1,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/88e01719-17a9-4b9f-a1e2-ca08b0802286,36629,10
1222293539,FALSE,finalized,3,4/29/2017 08:51:06,1,0.6719,"تركيا تقصف ""الكردستاني"" وتوسع مناطق عسكرية",ما  أفصح القحباء عندما تحاضر بالعفة يا زمزم وخصوصاً أنتم الفرس,62,09:14.2,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/89e1075e-991a-47bf-b703-7a0eecbc542a,30978,11
1222297723,FALSE,finalized,3,4/29/2017 19:29:04,1,0.6667,السيسي بزي عسكري أثناء زيارة لسيناء,إلى كل من يلحس فرج الخسيسي . إذا كنت عاوزه يحكم فيك خذه على بيتكم ، وحكمه على أهلك ، لكن أيه ذنب المصريين الغلابة !؟,116,08:44.6,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/8a287046-b6df-44d5-866c-d86c7194c1da,39463,26
1222297603,FALSE,finalized,3,4/29/2017 19:16:35,1,0.67,السيسي بزي عسكري أثناء زيارة لسيناء,خليها تاكلك ياخروووووف,22,32:58.2,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/8a287046-b6df-44d5-866c-d86c7194c1da,39211,3
1222294456,FALSE,finalized,3,4/29/2017 11:19:04,1,0.671,حزب العمال: الهدنة مع تركيا فقدت معناها,يا عرص عم تشبه داعش لحزب انت شو الفرق بينك وبين حمار جحا,56,43:17.1,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/8b8cc4c9-bc9c-45aa-a29b-ed9e5379bd5f,32813,13
1222284101,FALSE,finalized,3,4/28/2017 12:43:52,1,0.6881,"الكنيسة الروسية و""الحرب الصليبية"".. أين صلاح الدين؟",بغدادي؟؟؟؟؟كلب ابن 16 كلب,25,09:03.7,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/8bec5f65-d85a-471a-ac76-1e4aa6e41b46,11340,4
1222302965,FALSE,finalized,3,4/30/2017 16:29:15,1,0.6638,تنظيم الدولة يتبنى الهجوم على مسجد في الدمام بالسعودية,كل خرا,6,48:37.1,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/8c543c45-fea1-447c-ad94-f77fbf15b710,49764,2
1222302947,FALSE,finalized,3,4/30/2017 16:25:59,1,0.6742,تنظيم الدولة يتبنى الهجوم على مسجد في الدمام بالسعودية,"خسأت يا نجس
المملكة العربيه السعودية الاسلاميه قويه بتوحيدها وقادهعلى ردع كل من تسول له نفسه اللعب في امنها
والسعوديه ليست ايران الرخوه لتطلب مسانده من احد",155,25:13.3,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/8c543c45-fea1-447c-ad94-f77fbf15b710,49733,25
1222289408,FALSE,finalized,3,4/28/2017 19:33:04,1,1,مقتل القائد العسكري للاتحاد الإسلامي لأجناد الشام,ما تحزنوا عليه، راح ينيك إن شاء الله إثنثين وسبعين حورية! تكبيييييييييير!,73,09:21.7,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/8ce35df9-db8f-4da7-8971-70116151e832,22611,12
1222288745,FALSE,finalized,3,4/28/2017 18:30:10,1,0.342,تنظيم الدولة يفجر ثلاثة مدافن أثرية في تدمر,لا لم تترك الباب مفتوحا بل أوجب الشرع هدمها يا أخي لا يستخفنك الذين لا يوقنون ! حثالات الرفضة والإخوان ليس لهم من الإتباع نصيب .,128,26:42.6,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/8d21a4be-1d74-492b-8725-9abd02cf2a4f,21102,26
1222288923,FALSE,finalized,3,4/28/2017 18:43:02,1,1,تضارب بمعلومات حقل الغاز المصري الجديد,كوسامك,6,10:13.8,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/8d23f362-a21e-480f-a136-640f31330239,21490,1
1222305855,FALSE,finalized,3,05/01/2017 11:11,1,1,مقتل عشرات الحوثيين وتقدم للمقاومة بتعز وشبوة,فيروز قحبه اليهود يامحاسن الصدف كيف تجمع القحبه فيروز وحبيبها عزمي عزمي بشاره تفوو عليكي قحبه الله يلعن امك ساقطه بنت ساقطه في قناه ساقطه لعن الله امك,150,30:17.0,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/8d5c2cf8-5386-4091-8ad4-99d7f36594c3,55513,28
1222305854,FALSE,finalized,3,05/01/2017 11:11,1,1,مقتل عشرات الحوثيين وتقدم للمقاومة بتعز وشبوة,لا اهلا ولا سهلا بقحبه عزمي بشاره ...سميتي ولدك عزمي او بنتك سميتيها بشاره هههههههههههههههههههههههههههههههههه تفووووووووووو عليكي ساقطه بنت الساقطه الله يلعن امك الساقطه,169,33:19.2,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/8d5c2cf8-5386-4091-8ad4-99d7f36594c3,55512,24
1222305853,FALSE,finalized,3,05/01/2017 11:11,1,1,مقتل عشرات الحوثيين وتقدم للمقاومة بتعز وشبوة,وعادت قحبه اليهود .... وعادت قحبه فرنسا راحت الساقطه رجعت الساقطه ..مافقدك الا الاسرائيلي والفرنسي يا قحبه اليهودي وامها قحبه فرنسا عائله ساقطه بنت الساقطه,155,51:58.8,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/8d5c2cf8-5386-4091-8ad4-99d7f36594c3,55511,25
1222290889,FALSE,finalized,3,4/28/2017 22:10:33,1,1,وثيقة سرية: إسرائيل وراء تنظيم الدولة,اتفوووووووووووو على امك تقدر تقولي داعش قتل كام واحد اسرائيلي او يهودي طبعا اللي يقتل المسلمين و يسبي و يغتصب نساءهم مش محتاج دليل على انه صنيعة اسرائيلية,154,27:27.2,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/8dbf975e-3876-4bb7-9e8a-064492b54fbe,25683,28
1222291896,FALSE,finalized,3,4/29/2017 00:42:40,1,0.3633,أردوغان يتعهد بمواصلة الحملة على الكردستاني,اجراء جيد من اوردغان ونحن شعب وحكومه كردستان مع الحمله التركيه ضد مرتزقه البككه الأرهابي لعنه الله وشعب كردستان عليهم.,118,34:55.9,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/8dc6416b-a8d9-4bdd-9f87-c979cb1e853a,27894,20
1222282039,FALSE,finalized,3,4/28/2017 10:48:33,1,0.6752,دعوة لتفكيك سوريا تمهيدا لاتحاد كونفدرالي,يا ابن القحبة ما رأيك في المجازر التي تقترف من طرف النصيريين والروافض و الروس و62 حرمية فوق سوريا والعراق أرأيت الدولة تقتل الأقليات أو عسكريين الأقليات على من تكذبون,166,14:57.2,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/8e97383a-8203-4158-8245-e43a226a8104,7315,30
1222305952,FALSE,finalized,3,05/01/2017 13:00,1,1,"""الدولة"" يتوسع بالفلوجة ويقتل العشرات من الجيش والحشد",من تيز حسان,11,30:33.8,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/9124cdfe-8fa1-4e04-867d-c677df18b14d,55726,3
1222289397,FALSE,finalized,3,4/28/2017 19:30:54,1,1,يديعوت: طيارون روس في سماء سوريا,بطيزك,5,56:21.2,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/91a1404c-64e0-44c5-97df-1f658a440714,22584,1
1222301682,FALSE,finalized,3,4/30/2017 11:28:34,1,0.6611,"مسلمو بروكسل يحتفلون بافتتاح جامع ""سليمية""","المعلق اللي بيقولك النساء
دي عريانة ياريس لابسة حمالات
ايام الرسول صلى الله عليه وسلم
النساء كانت بتلبس حمالات في الجامع
صحيح اسلام معتدل جدااااا
الديوث لا يدخل الجنة",166,29:24.0,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/9266cef8-359b-4c3d-8c23-e455ce04e5af,47168,24
1222295242,FALSE,finalized,3,4/29/2017 13:04:51,1,1,"أبناء السيسي ومبارك.. ""كلاكيت"" للمرة الثانية",وانت مال ام القناة المعفنه فى مين يصلي ومين مايصلي ولا علشان اخوان الشرموطة المتأسلمين الحمد لله انهم ليسوا على الخريطة مثلكم,125,04:44.4,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/92977486-c19e-4639-aefb-1bdd9a115313,34399,22
1222283750,FALSE,finalized,3,4/28/2017 12:45:41,1,0.6715,ترحيب أممي بانصياع الحوثيين للحل السلمي,فيه قرد كلما اعطوه جوهره ادخلها في مؤخرته.,42,54:51.2,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/92b58132-8836-4ca5-8f53-c0bff7511153,10640,8
1222305065,FALSE,finalized,3,05/01/2017 07:43,1,0.6779,إحالة أوراق مرسي وعشرات الإخوان للمفتي بقضيتي السجون والتخابر,یاآدم.. الخصی تمیم بن موزه کان مع حکام الخلیج واقف جنب العاهر اوباما.. نعم هذا حال الامه عندما ینبطح اقزام الخلیج تحت بسطال الامریکی,132,03:25.4,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/92feebec-1428-4564-9f0a-c715fa097f2e,53944,24
1222305057,FALSE,finalized,3,05/01/2017 07:41,1,1,إحالة أوراق مرسي وعشرات الإخوان للمفتي بقضيتي السجون والتخابر,"مش بس السّيسي ""عرص""..السيسي و قضاة مصر وقيادات جيش الحشاشين,,,كلهم معرصين!",74,34:44.5,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/92feebec-1428-4564-9f0a-c715fa097f2e,53927,11
1222303548,FALSE,finalized,3,4/30/2017 19:56:47,1,1,التصفية الجسدية.. سلاح جديد للسلطة ضد المصريين,كسم أمير قطر المتنك وامه العاهره موزة أبوه الديوث,49,24:47.4,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/954ebda0-c66f-42e4-a781-abd62e92807b,50983,9
1222303275,FALSE,finalized,3,4/30/2017 18:05:22,1,1,التصفية الجسدية.. سلاح جديد للسلطة ضد المصريين,قناة الجزيرة قناة وسخه مملكوة لحمد المتناك إبن القبيحة موزه المتناكة من ساركوزي. يلا يا ولاد الوسخة ينعل أبوكم  عالم وسخة.,122,32:16.7,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/954ebda0-c66f-42e4-a781-abd62e92807b,50418,21
1222304410,FALSE,finalized,3,4/30/2017 23:42:49,1,0.658,رئيس البرلمان الألماني يرفض استقبال السيسي,سيتهمه شذاذ الآفاق وشواذ السيسي أنه من التنظيم الدولي للأخوان..,63,00:43.9,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/96560fe0-257d-417d-aa1f-4835e12b39f7,52670,10
1222295704,FALSE,finalized,3,4/29/2017 14:19:15,1,0.678,كارتر بجولة تطمينية بالمنطقة بعد اتفاق النووي,مين الخرا المناوب بغرفة التحرير يا جزيرة لما بدكم تحطو محرر تعليقات حطو واحد لا يبول بسرواله عند نشر كل تعليق و هالمحرر الخرا اللي حاطينه على هالصبح,148,49:47.5,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/96d9535f-f52c-4a0f-a799-2bd65fab61af,35373,28
1222285071,FALSE,finalized,3,4/28/2017 13:17:59,1,0.6807,خوجة: الوجود العسكري الروسي بسوريا احتلال,فيه ناس احب اقول لها :  روح ياشاطر العب فى خراك .,49,57:12.0,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/986a0fad-3e09-49a3-b277-d9591f6bbd05,13419,12
1222279659,FALSE,finalized,3,4/28/2017 08:18:37,1,1,السيسي يزور شرم الشيخ ويتعهد بحماية السياح,إحمي طيزك أولا.,15,58:23.0,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/9a73bae2-14fc-460d-ba9f-338c24cab97f,2705,3
1222304889,FALSE,finalized,3,05/01/2017 06:10,1,0.6863,مصر تعدم ستة محكومين بقضية عرب شركس,ألا لعنة الله عليك وعلى السيسي وعلى قاتلي المسلمين,50,54:09.4,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/9aa1387a-e6fa-45cd-9495-d8a30a20fd1b,53583,9
1222294138,FALSE,finalized,3,4/29/2017 10:04:26,1,0.6575,القبض على رئيس محكمة بمصر طلب رشوة جنسية,طلب ممارسة الجنس,16,24:19.2,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/9ab414b2-f944-4c61-8195-6bfea4cb16b6,32190,3
1222294060,FALSE,finalized,3,4/29/2017 09:56:25,1,0.6656,القبض على رئيس محكمة بمصر طلب رشوة جنسية,هكذا هم قضاة وعساكر مصر.زناة.ابناءزناة..أضل من البهائم وسائرالأنعام,67,02:22.8,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/9ab414b2-f944-4c61-8195-6bfea4cb16b6,32017,8
1222297322,FALSE,finalized,3,4/29/2017 18:17:47,1,1,تنظيم الدولة يسقط مروحية للجيش بحديثة,ماهي ردة فعل المتلقي و المستمع اذا كانت من تتحدث عن الشرف عاهر,62,24:10.1,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/9ac49d47-3079-4172-91c0-49a6991b93f6,38670,13
1222285244,FALSE,finalized,3,4/28/2017 13:28:40,1,0.6794,أوباما مستعد للتعاون للحل بسوريا بدون الأسد,"الجزيرة اداة الدعارة ، 
العالم كله بمافيهم أمريكا كان علي احر من الجمر في انتظار ما يقوله بوتين ، ام قرود الجزيرة السحاب فيسبون عكس التيار ويساهمون في مزيد من التضليل الإعلامي، قحابزلازاكثر ولا اقل.",198,30:04.1,,www.aljazeera.net/home/getpage/f6451603-4dff-4ca1-9c10-122741d17432/9baf9f9e-89d3-4d1b-b151-c867f56846e9,13718,35
